"Code: hostile= 1; orderly= 2; neutral =3; unclear= 4, irrelevant =5; duplicate = 0",docname,from,to,pre,keyword,post,pattern,Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
0,2516_0.txt,37,37,"forced confession.- at scranton , iowa , dec . 26th , alva chambers , ar rested for murdering chas . w . ken dall at new jefferson , was taken out to be hung by a",mob,of fifty lynchers but on his making full confession they returned him to the sheriff and let the law take its course . kendall was a young man of 19 who was fer . riting out the guilty parties who had robbed the county of a large sum . two,mob,3422,2516,0,sn85033133,"Grant County herald (Lancaster, Wis.)",1872,12,31,seq-2,ed-1,1,http://localhost:62222/pages/2516/whi_idlewild_ver01/sn85033133/12/31/ed-1/seq-2/1,Wisconsin,../sample_corpus_1pct_article_text/2516_0.txt
3,2517_0.txt,27,27,"lynch law in missouri- we learn from the columbia , mo . , statesman , the following particulars of the execution of a negro by the",mob,": """" hiram , a negro man belonging to col . young . of boon county , attempted to commit a rape on the daughter of a respectable citizen . he was taken before a justice , and the trial was progressing , when a mob of citizens rush ed",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
0,2517_0.txt,27,27,"lynch law in missouri- we learn from the columbia , mo . , statesman , the following particulars of the execution of a negro by the",mob,": """" hiram , a negro man belonging to col . young . of boon county , attempted to commit a rape on the daughter of a respectable citizen . he was taken before a justice , and the trial was progressing , when a mob of citizens rush ed",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
3,2517_0.txt,73,73,"a negro by the mob : """" hiram , a negro man belonging to col . young . of boon county , attempted to commit a rape on the daughter of a respectable citizen . he was taken before a justice , and the trial was progressing , when a",mob,"of citizens rush ed into the court room , put a rope around the negro's neck , and forced him into a wood north of the court house , where an attempt was made to hang him , but the rope broke , and the mob was prevailed on to",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
0,2517_0.txt,73,73,"a negro by the mob : """" hiram , a negro man belonging to col . young . of boon county , attempted to commit a rape on the daughter of a respectable citizen . he was taken before a justice , and the trial was progressing , when a",mob,"of citizens rush ed into the court room , put a rope around the negro's neck , and forced him into a wood north of the court house , where an attempt was made to hang him , but the rope broke , and the mob was prevailed on to",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
3,2517_0.txt,119,119,"progressing , when a mob of citizens rush ed into the court room , put a rope around the negro's neck , and forced him into a wood north of the court house , where an attempt was made to hang him , but the rope broke , and the",mob,"was prevailed on to take him back to jail.- these occurrences took place on saturday , the 20th of august . on sunday , the negro confessed his guilt , implicating two oth er negroes in the crime . on monday , a meet . ing of citizens was called",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
0,2517_0.txt,119,119,"progressing , when a mob of citizens rush ed into the court room , put a rope around the negro's neck , and forced him into a wood north of the court house , where an attempt was made to hang him , but the rope broke , and the",mob,"was prevailed on to take him back to jail.- these occurrences took place on saturday , the 20th of august . on sunday , the negro confessed his guilt , implicating two oth er negroes in the crime . on monday , a meet . ing of citizens was called",mob,3084,2517,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,9,8,seq-2,ed-1,1,http://localhost:62222/pages/2517/vi_exmoor_ver01/sn85034360/9/8/ed-1/seq-2/1,Virginia,../sample_corpus_1pct_article_text/2517_0.txt
2,2522_0.txt,776,776,"alexander has just wired governor northen asking him to issue orders to colo nel i . c . levy , of the first georgia battalion , authorizing him to order out his infantry companies . anticipating a favorable reply , the companies are now assembling at their armory . the",mob,"disperses . augusta , ga . , october 3 , 2 : 10 a . m . ( special . ) at 2 o'clock the peace and good order citizens succeeded , after talking to mob , in getting the crowd to disperse and the give up ide of lynching",mob,527,2522,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1892,10,4,seq-12,ed-1,1,http://localhost:62222/pages/2522/gu_fornax_ver01/sn89053706/10/4/ed-1/seq-12/1,Georgia,../sample_corpus_1pct_article_text/2522_0.txt
0,2522_0.txt,776,776,"alexander has just wired governor northen asking him to issue orders to colo nel i . c . levy , of the first georgia battalion , authorizing him to order out his infantry companies . anticipating a favorable reply , the companies are now assembling at their armory . the",mob,"disperses . augusta , ga . , october 3 , 2 : 10 a . m . ( special . ) at 2 o'clock the peace and good order citizens succeeded , after talking to mob , in getting the crowd to disperse and the give up ide of lynching",mob,527,2522,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1892,10,4,seq-12,ed-1,1,http://localhost:62222/pages/2522/gu_fornax_ver01/sn89053706/10/4/ed-1/seq-12/1,Georgia,../sample_corpus_1pct_article_text/2522_0.txt
2,2522_0.txt,812,812,"a favorable reply , the companies are now assembling at their armory . the mob disperses . augusta , ga . , october 3 , 2 : 10 a . m . ( special . ) at 2 o'clock the peace and good order citizens succeeded , after talking to",mob,", in getting the crowd to disperse and the give up ide of lynching",mob,527,2522,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1892,10,4,seq-12,ed-1,1,http://localhost:62222/pages/2522/gu_fornax_ver01/sn89053706/10/4/ed-1/seq-12/1,Georgia,../sample_corpus_1pct_article_text/2522_0.txt
0,2522_0.txt,812,812,"a favorable reply , the companies are now assembling at their armory . the mob disperses . augusta , ga . , october 3 , 2 : 10 a . m . ( special . ) at 2 o'clock the peace and good order citizens succeeded , after talking to",mob,", in getting the crowd to disperse and the give up ide of lynching",mob,527,2522,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1892,10,4,seq-12,ed-1,1,http://localhost:62222/pages/2522/gu_fornax_ver01/sn89053706/10/4/ed-1/seq-12/1,Georgia,../sample_corpus_1pct_article_text/2522_0.txt
1,2532_0.txt,13,13,power was formerly mayo was carried to his home wisore a threatensng,mob,"was only deterred fram a resort to lynch law by the a strong police force . mayo an engineer on the hudson river railroad but was discharged fr misconduct . his young burus tried to stab him , but was po son is said to be a notorious bounty jumper",mob,2846,2532,0,sn83025718,"The Nashville daily union (Nashville, Tenn...)",1865,7,11,seq-3,ed-1,2,http://localhost:62222/pages/2532/tu_grady_ver01/sn83025718/7/11/ed-1/seq-3/2,Tennessee,../sample_corpus_1pct_article_text/2532_0.txt
0,2532_0.txt,13,13,power was formerly mayo was carried to his home wisore a threatensng,mob,"was only deterred fram a resort to lynch law by the a strong police force . mayo an engineer on the hudson river railroad but was discharged fr misconduct . his young burus tried to stab him , but was po son is said to be a notorious bounty jumper",mob,2846,2532,0,sn83025718,"The Nashville daily union (Nashville, Tenn...)",1865,7,11,seq-3,ed-1,2,http://localhost:62222/pages/2532/tu_grady_ver01/sn83025718/7/11/ed-1/seq-3/2,Tennessee,../sample_corpus_1pct_article_text/2532_0.txt
1,2542_0.txt,33,33,"lewis davis , confined for six months in jail on the charge of murdering david miller , at cuba , mo . , was taken from prison on the 22d by a",mob,and hanged . the,mob,3387,2542,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1888,9,28,seq-1,ed-1,1,http://localhost:62222/pages/2542/whi_engledinger_ver02/sn85033123/9/28/ed-1/seq-1/1,Wisconsin,../sample_corpus_1pct_article_text/2542_0.txt
0,2542_0.txt,33,33,"lewis davis , confined for six months in jail on the charge of murdering david miller , at cuba , mo . , was taken from prison on the 22d by a",mob,and hanged . the,mob,3387,2542,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1888,9,28,seq-1,ed-1,1,http://localhost:62222/pages/2542/whi_engledinger_ver02/sn85033123/9/28/ed-1/seq-1/1,Wisconsin,../sample_corpus_1pct_article_text/2542_0.txt
1,2545_0.txt,32,32,"incendiary an hung . at man last night a that rumored it is the seized by was and bridge , charleston tempted to set fire to the gas house near infuriated",mob,and unceremoniously hung . to a lamp post,mob,847,2545,0,sn88074142,NA,1872,11,13,seq-1,ed-1,1,http://localhost:62222/pages/2545/iune_juliet_ver01/sn88074142/11/13/ed-1/seq-1/1,Illinois,../sample_corpus_1pct_article_text/2545_0.txt
0,2545_0.txt,32,32,"incendiary an hung . at man last night a that rumored it is the seized by was and bridge , charleston tempted to set fire to the gas house near infuriated",mob,and unceremoniously hung . to a lamp post,mob,847,2545,0,sn88074142,NA,1872,11,13,seq-1,ed-1,1,http://localhost:62222/pages/2545/iune_juliet_ver01/sn88074142/11/13/ed-1/seq-1/1,Illinois,../sample_corpus_1pct_article_text/2545_0.txt
1,2547_2.txt,13,13,dec . 3- three negroes who had attempted taken from jail by,mob,"at charleston , miss murder . , and shot to death .",mob,902,2547,2,sn83040198,"Barton County democrat (Great Bend, Kan...)",1888,1,12,seq-6,ed-1,1,http://localhost:62222/pages/2547/khi_finney_ver02/sn83040198/1/12/ed-1/seq-6/1,Kansas,../sample_corpus_1pct_article_text/2547_2.txt
0,2547_2.txt,13,13,dec . 3- three negroes who had attempted taken from jail by,mob,"at charleston , miss murder . , and shot to death .",mob,902,2547,2,sn83040198,"Barton County democrat (Great Bend, Kan...)",1888,1,12,seq-6,ed-1,1,http://localhost:62222/pages/2547/khi_finney_ver02/sn83040198/1/12/ed-1/seq-6/1,Kansas,../sample_corpus_1pct_article_text/2547_2.txt
1,2547_4.txt,11,11,dec . 13- two negroes burned to death by a,mob,"at owensboro , fla . , for assault on white woman . . . . a son choked his mother to death at claremont drunken , vt .",mob,904,2547,4,sn83040198,"Barton County democrat (Great Bend, Kan...)",1888,1,12,seq-6,ed-1,1,http://localhost:62222/pages/2547/khi_finney_ver02/sn83040198/1/12/ed-1/seq-6/1,Kansas,../sample_corpus_1pct_article_text/2547_4.txt
0,2547_4.txt,11,11,dec . 13- two negroes burned to death by a,mob,"at owensboro , fla . , for assault on white woman . . . . a son choked his mother to death at claremont drunken , vt .",mob,904,2547,4,sn83040198,"Barton County democrat (Great Bend, Kan...)",1888,1,12,seq-6,ed-1,1,http://localhost:62222/pages/2547/khi_finney_ver02/sn83040198/1/12/ed-1/seq-6/1,Kansas,../sample_corpus_1pct_article_text/2547_4.txt
4,2549_0.txt,55,55,"know not did who from these accounts and reports those upon him as the greatest fiend unhung edness , the notorious mortimer was a whom , in point of depravity and wick law- abiding citizen . the press accepted these statements as true and to them added editorials justifying the",mob,"in resorting to lynch law and them on to immediate action . spurring in regard to tarpey's hanging the spaniards from the bridge- tarpey was there at the time , but in san fran- not cisco , as very many in watsonville know . wanting of accused been also has",mob,2282,2549,0,sn84022048,"Pioche daily record (Pioche, Nev.)",1873,5,1,seq-1,ed-1,1,http://localhost:62222/pages/2549/nvln_caliente_ver02/sn84022048/5/1/ed-1/seq-1/1,Nevada,../sample_corpus_1pct_article_text/2549_0.txt
0,2549_0.txt,55,55,"know not did who from these accounts and reports those upon him as the greatest fiend unhung edness , the notorious mortimer was a whom , in point of depravity and wick law- abiding citizen . the press accepted these statements as true and to them added editorials justifying the",mob,"in resorting to lynch law and them on to immediate action . spurring in regard to tarpey's hanging the spaniards from the bridge- tarpey was there at the time , but in san fran- not cisco , as very many in watsonville know . wanting of accused been also has",mob,2282,2549,0,sn84022048,"Pioche daily record (Pioche, Nev.)",1873,5,1,seq-1,ed-1,1,http://localhost:62222/pages/2549/nvln_caliente_ver02/sn84022048/5/1/ed-1/seq-1/1,Nevada,../sample_corpus_1pct_article_text/2549_0.txt
