...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filename,filepath
2013,8633,1,sn84036143,"Helena weekly herald (Helena, Mont.)",1889,7,25,seq-3,ed-1,1,http://localhost:62222/pages/8633/mthi_leopardfrog_ver01/sn84036143/1889/07/25/ed-1/seq-3/1,Montana,8633_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8633_1.txt
2014,8633,2,sn84036143,"Helena weekly herald (Helena, Mont.)",1889,7,25,seq-3,ed-1,1,http://localhost:62222/pages/8633/mthi_leopardfrog_ver01/sn84036143/1889/07/25/ed-1/seq-3/1,Montana,8633_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8633_2.txt
1549,8638,0,sn83025287,"Daily globe (St. Paul, Minn.)",1882,5,2,seq-2,ed-1,1,http://localhost:62222/pages/8638/mnhi_anoka_ver02/sn83025287/1882/05/02/ed-1/seq-2/1,Minnesota,8638_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8638_0.txt
3156,8639,0,sn83025733,"The Dallas daily herald (Dallas, Tex.)",1886,10,28,seq-6,ed-1,1,http://localhost:62222/pages/8639/txdn_eagle_ver01/sn83025733/1886/10/28/ed-1/seq-6/1,Texas,8639_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8639_0.txt
2621,8641,0,sn84028490,"The Stark County Democrat (Canton, Ohio)",1886,4,1,seq-1,ed-1,1,http://localhost:62222/pages/8641/ohi_jaques_ver01/sn84028490/1886/04/01/ed-1/seq-1/1,Ohio,8641_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8641_0.txt
2623,8641,1,sn84028490,"The Stark County Democrat (Canton, Ohio)",1886,4,1,seq-1,ed-1,1,http://localhost:62222/pages/8641/ohi_jaques_ver01/sn84028490/1886/04/01/ed-1/seq-1/1,Ohio,8641_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8641_1.txt
2606,8642,0,sn85025759,"The Cincinnati daily star ([Cincinnati, Oh...)",1876,4,18,seq-3,ed-1,1,http://localhost:62222/pages/8642/ohi_himilco_ver01/sn85025759/1876/04/18/ed-1/seq-3/1,Ohio,8642_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8642_0.txt
1290,8643,0,sn84038328,"The interior journal (Stanford, Ky.) 1872-1881",1876,7,28,seq-2,ed-1,1,http://localhost:62222/pages/8643/kyu_albatross_ver01/sn84038328/1876/07/28/ed-1/seq-2/1,Kentucky,8643_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8643_0.txt
380,8644,0,sn82015483,Morning journal and courier (New Haven [Conn...),1882,11,14,seq-3,ed-1,1,http://localhost:62222/pages/8644/ct_gum_ver01/sn82015483/1882/11/14/ed-1/seq-3/1,Connecticut,8644_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8644_0.txt
1788,8646,0,sn85025431,"Mower County transcript (Lansing, Minn.)",1897,1,27,seq-2,ed-1,1,http://localhost:62222/pages/8646/mnhi_rolls_ver01/sn85025431/1897/01/27/ed-1/seq-2/1,Minnesota,8646_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8646_0.txt
1029,8647,0,sn88056158,NA,1894,9,18,seq-1,ed-1,1,http://localhost:62222/pages/8647/idhi_james_ver01/sn88056158/1894/09/18/ed-1/seq-1/1,Idaho,8647_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8647_0.txt
2571,8648,0,sn85038119,"The Hocking sentinel (Logan, Ohio)",1897,12,2,seq-2,ed-1,1,http://localhost:62222/pages/8648/ohi_delta_ver01/sn85038119/1897/12/02/ed-1/seq-2/1,Ohio,8648_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8648_0.txt
388,8649,0,sn94053256,"Waterbury evening Democrat (Waterbury, Conn...)",1894,9,6,seq-1,ed-1,1,http://localhost:62222/pages/8649/ct_gum_ver01/sn94053256/1894/09/06/ed-1/seq-1/1,Connecticut,8649_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8649_0.txt
1380,8650,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1895,6,6,seq-3,ed-1,1,http://localhost:62222/pages/8650/kyu_gandhi_ver01/sn86069117/1895/06/06/ed-1/seq-3/1,Kentucky,8650_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8650_0.txt
2595,8651,0,sn85026241,Belmont chronicle (St. Clairsville...),1894,1,25,seq-1,ed-1,1,http://localhost:62222/pages/8651/ohi_feste_ver01/sn85026241/1894/01/25/ed-1/seq-1/1,Ohio,8651_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8651_0.txt
2596,8651,1,sn85026241,Belmont chronicle (St. Clairsville...),1894,1,25,seq-1,ed-1,1,http://localhost:62222/pages/8651/ohi_feste_ver01/sn85026241/1894/01/25/ed-1/seq-1/1,Ohio,8651_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8651_1.txt
238,8653,0,sn83025516,"The statesman (Denver, Colo.)",1906,4,20,seq-8,ed-1,1,http://localhost:62222/pages/8653/cohi_abbeyville_ver01/sn83025516/1906/04/20/ed-1/seq-8/1,Colorado,8653_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8653_0.txt
2028,8655,0,sn99021999,NA,1893,5,7,seq-8,ed-1,1,http://localhost:62222/pages/8655/nbu_alliance_ver01/sn99021999/1893/05/07/ed-1/seq-8/1,Nebraska,8655_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8655_0.txt
3443,8657,0,sn84022770,"Washington standard (Olympia, Wash. ...)",1906,12,14,seq-2,ed-1,1,http://localhost:62222/pages/8657/wa_kittitas_ver01/sn84022770/1906/12/14/ed-1/seq-2/1,Washington,8657_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8657_0.txt
3444,8657,1,sn84022770,"Washington standard (Olympia, Wash. ...)",1906,12,14,seq-2,ed-1,1,http://localhost:62222/pages/8657/wa_kittitas_ver01/sn84022770/1906/12/14/ed-1/seq-2/1,Washington,8657_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8657_1.txt
3545,8663,0,sn84026844,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,7,29,seq-4,ed-1,1,http://localhost:62222/pages/8663/wvu_france_ver01/sn84026844/1893/07/29/ed-1/seq-4/1,West Virginia,8663_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8663_0.txt
3430,8664,0,sn87093407,"The Seattle star (Seattle, Wash.)",1906,9,24,seq-7,ed-1,1,http://localhost:62222/pages/8664/wa_indianplum_ver02/sn87093407/1906/09/24/ed-1/seq-7/1,Washington,8664_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8664_0.txt
596,8665,0,sn85042354,"Evening journal (Wilmington, Del...)",1895,4,22,seq-2,ed-1,1,http://localhost:62222/pages/8665/deu_arden_ver01/sn85042354/1895/04/22/ed-1/seq-2/1,Delaware,8665_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8665_0.txt
2238,8668,0,sn91068084,"Fisherman & farmer (Edenton, N.C.)",1891,4,3,seq-6,ed-1,1,http://localhost:62222/pages/8668/ncu_elk_ver01/sn91068084/1891/04/03/ed-1/seq-6/1,North Carolina,8668_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8668_0.txt
682,8669,0,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_0.txt
683,8669,1,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_1.txt
684,8669,2,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_2.txt
685,8669,3,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_3.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_3.txt
686,8669,4,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_4.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_4.txt
687,8669,5,sn84025891,"The Washington bee (Washington, D.C...)",1892,7,9,seq-2,ed-1,1,http://localhost:62222/pages/8669/dlc_harry_ver01/sn84025891/1892/07/09/ed-1/seq-2/1,District of Columbia,8669_5.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8669_5.txt
3421,8670,0,sn83045604,"The Seattle post-intelligencer (Seattle, Wash. ...)",1893,10,22,seq-4,ed-1,1,http://localhost:62222/pages/8670/wa_forks_ver01/sn83045604/1893/10/22/ed-1/seq-4/1,Washington,8670_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8670_0.txt
1501,8671,0,sn98066392,NA,1891,6,9,seq-1,ed-1,1,http://localhost:62222/pages/8671/mimtptc_adrian_ver01/sn98066392/1891/06/09/ed-1/seq-1/1,Michigan,8671_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8671_0.txt
856,8673,0,sn86063034,"The morning news (Savannah, Ga.)",1894,10,27,seq-1,ed-1,1,http://localhost:62222/pages/8673/gu_drew_ver02/sn86063034/1894/10/27/ed-1/seq-1/1,Georgia,8673_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8673_0.txt
857,8673,1,sn86063034,"The morning news (Savannah, Ga.)",1894,10,27,seq-1,ed-1,1,http://localhost:62222/pages/8673/gu_drew_ver02/sn86063034/1894/10/27/ed-1/seq-1/1,Georgia,8673_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8673_1.txt
1440,8676,0,sn82006687,"Saint Mary's beacon (Leonard Town, M...)",1894,3,1,seq-2,ed-1,1,http://localhost:62222/pages/8676/mdu_cain_ver02/sn82006687/1894/03/01/ed-1/seq-2/1,Maryland,8676_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8676_0.txt
1740,8677,0,sn89064526,NA,1894,11,23,seq-1,ed-1,1,http://localhost:62222/pages/8677/mnhi_neon_ver01/sn89064526/1894/11/23/ed-1/seq-1/1,Minnesota,8677_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8677_0.txt
2502,8679,0,sn83030193,"The evening world (New York, N.Y.)",1894,4,21,seq-4,ed-3,1,http://localhost:62222/pages/8679/nn_joyce_ver01/sn83030193/1894/04/21/ed-3/seq-4/1,New York,8679_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8679_0.txt
902,8683,0,sn83025186,"Iowa state bystander (Des Moines, Iow...)",1894,10,26,seq-1,ed-1,1,http://localhost:62222/pages/8683/iahi_ames_ver01/sn83025186/1894/10/26/ed-1/seq-1/1,Iowa,8683_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8683_0.txt
900,8683,1,sn83025186,"Iowa state bystander (Des Moines, Iow...)",1894,10,26,seq-1,ed-1,1,http://localhost:62222/pages/8683/iahi_ames_ver01/sn83025186/1894/10/26/ed-1/seq-1/1,Iowa,8683_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8683_1.txt
901,8683,2,sn83025186,"Iowa state bystander (Des Moines, Iow...)",1894,10,26,seq-1,ed-1,1,http://localhost:62222/pages/8683/iahi_ames_ver01/sn83025186/1894/10/26/ed-1/seq-1/1,Iowa,8683_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8683_2.txt
1171,8685,0,sn82016419,"The Emporia news (Emporia, Kan.)",1878,12,13,seq-2,ed-1,1,http://localhost:62222/pages/8685/khi_brown_ver01/sn82016419/1878/12/13/ed-1/seq-2/1,Kansas,8685_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8685_0.txt
1386,8688,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1898,11,28,seq-4,ed-1,1,http://localhost:62222/pages/8688/kyu_gandhi_ver01/sn86069117/1898/11/28/ed-1/seq-4/1,Kentucky,8688_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8688_0.txt
2380,8691,0,sn87096037,"The Hope pioneer (Hope, N.D.)",1899,3,30,seq-2,ed-1,1,http://localhost:62222/pages/8691/ndhi_argon_ver01/sn87096037/1899/03/30/ed-1/seq-2/1,North Dakota,8691_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8691_0.txt
1873,8697,0,sn84020274,"The St. Louis Republic (St. Louis, Mo.)",1900,3,27,seq-3,ed-1,1,http://localhost:62222/pages/8697/mohi_kersee_ver01/sn84020274/1900/03/27/ed-1/seq-3/1,Missouri,8697_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8697_0.txt
1851,8700,0,sn84020274,"The St. Louis Republic (St. Louis, Mo.)",1900,1,3,seq-7,ed-1,1,http://localhost:62222/pages/8700/mohi_gaines_ver01/sn84020274/1900/01/03/ed-1/seq-7/1,Missouri,8700_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8700_0.txt
3579,8702,0,sn86072160,"Casper daily tribune (Casper, Wyo.)",1922,5,26,seq-12,ed-1,1,http://localhost:62222/pages/8702/wyu_greybull_ver01/sn86072160/1922/05/26/ed-1/seq-12/1,Wyoming,8702_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8702_0.txt
2333,8703,0,sn92073049,"The progressive farmer (Winston, N.C.)",1901,9,10,seq-3,ed-1,1,http://localhost:62222/pages/8703/ncu_johns_ver01/sn92073049/1901/09/10/ed-1/seq-3/1,North Carolina,8703_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8703_0.txt
667,8704,0,sn85054468,The times (Washington [D.C...),1899,7,28,seq-1,ed-1,1,http://localhost:62222/pages/8704/dlc_franklin_ver01/sn85054468/1899/07/28/ed-1/seq-1/1,District of Columbia,8704_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8704_0.txt
1314,8707,0,sn86069201,NA,1901,8,22,seq-4,ed-1,1,http://localhost:62222/pages/8707/kyu_charo_ver01/sn86069201/1901/08/22/ed-1/seq-4/1,Kentucky,8707_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8707_0.txt
2535,8709,0,sn86076200,"Eureka weekly sentinel (Eureka, Nev.)",1901,6,29,seq-1,ed-1,1,http://localhost:62222/pages/8709/nvln_quartz_ver01/sn86076200/1901/06/29/ed-1/seq-1/1,Nevada,8709_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8709_0.txt
1929,8710,0,sn87065046,NA,1901,2,14,seq-4,ed-1,1,http://localhost:62222/pages/8710/msar_karakul_ver02/sn87065046/1901/02/14/ed-1/seq-4/1,Mississippi,8710_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8710_0.txt
462,8711,0,sn85066387,The San Francisco call (San Francisco [...),1901,6,8,seq-1,ed-1,1,http://localhost:62222/pages/8711/curiv_brea_ver01/sn85066387/1901/06/08/ed-1/seq-1/1,California,8711_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8711_0.txt
492,8714,0,sn85066387,The San Francisco call (San Francisco [...),1897,7,11,seq-4,ed-1,2,http://localhost:62222/pages/8714/curiv_fredsplace_ver01/sn85066387/1897/07/11/ed-1/seq-4/2,California,8714_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8714_0.txt
1983,8715,0,sn86075021,"Daily Yellowstone journal (Miles City, Mon...)",1887,4,7,seq-1,ed-1,1,http://localhost:62222/pages/8715/mthi_bobcat_ver02/sn86075021/1887/04/07/ed-1/seq-1/1,Montana,8715_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8715_0.txt
1062,8716,0,sn82015679,The Indianapolis journal (Indianapolis [I...),1887,3,4,seq-4,ed-1,1,http://localhost:62222/pages/8716/in_indianapolisolympians_ver02/sn82015679/1887/03/04/ed-1/seq-4/1,Indiana,8716_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8716_0.txt
127,8717,0,sn84020151,"Huntsville gazette (Huntsville, Ala...)",1887,3,12,seq-1,ed-1,1,http://localhost:62222/pages/8717/au_inman_ver01/sn84020151/1887/03/12/ed-1/seq-1/1,Alabama,8717_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8717_0.txt
129,8717,1,sn84020151,"Huntsville gazette (Huntsville, Ala...)",1887,3,12,seq-1,ed-1,1,http://localhost:62222/pages/8717/au_inman_ver01/sn84020151/1887/03/12/ed-1/seq-1/1,Alabama,8717_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8717_1.txt
2556,8720,0,sn85038115,"The spirit of democracy (Woodsfield, Ohi...)",1849,12,29,seq-1,ed-1,1,http://localhost:62222/pages/8720/ohi_byrd_ver01/sn85038115/1849/12/29/ed-1/seq-1/1,Ohio,8720_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8720_0.txt
3274,8721,0,sn85025697,"The day book (Norfolk, Va.)",1859,10,17,seq-2,ed-1,1,http://localhost:62222/pages/8721/vi_icelandic_ver01/sn85025697/1859/10/17/ed-1/seq-2/1,Virginia,8721_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8721_0.txt
1170,8722,0,sn82015486,"White Cloud Kansas chief (White Cloud, Ka...)",1859,12,29,seq-2,ed-1,1,http://localhost:62222/pages/8722/khi_brown_ver01/sn82015486/1859/12/29/ed-1/seq-2/1,Kansas,8722_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8722_0.txt
2548,8724,0,sn84028385,"Western Reserve chronicle (Warren, Ohio)",1858,6,30,seq-1,ed-1,1,http://localhost:62222/pages/8724/ohi_ariel_ver02/sn84028385/1858/06/30/ed-1/seq-1/1,Ohio,8724_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8724_0.txt
1522,8725,0,sn96076998,NA,1886,4,1,seq-4,ed-1,1,http://localhost:62222/pages/8725/mimtptc_douglas_ver01/sn96076998/1886/04/01/ed-1/seq-4/1,Michigan,8725_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8725_0.txt
2330,8726,0,sn84020750,The North-Carolinian (Fayetteville [N...),1860,5,5,seq-3,ed-1,1,http://localhost:62222/pages/8726/ncu_jefferson_ver02/sn84020750/1860/05/05/ed-1/seq-3/1,North Carolina,8726_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8726_0.txt
3211,8727,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1905,10,10,seq-4,ed-1,1,http://localhost:62222/pages/8727/uuml_four_ver01/sn85058130/1905/10/10/ed-1/seq-4/1,Utah,8727_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8727_0.txt
96,8728,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1906,8,27,seq-1,ed-1,1,http://localhost:62222/pages/8728/au_evans_ver01/sn85038485/1906/08/27/ed-1/seq-1/1,Alabama,8728_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8728_0.txt
3466,8729,0,sn85040724,"Watertown weekly leader (Watertown, Jeff...)",1906,5,25,seq-7,ed-1,1,http://localhost:62222/pages/8729/whi_elizabeth_ver01/sn85040724/1906/05/25/ed-1/seq-7/1,Wisconsin,8729_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8729_0.txt
1901,8730,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1883,4,21,seq-6,ed-1,1,http://localhost:62222/pages/8730/msar_eyelet_ver02/sn85034375/1883/04/21/ed-1/seq-6/1,Mississippi,8730_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8730_0.txt
1902,8730,1,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1883,4,21,seq-6,ed-1,1,http://localhost:62222/pages/8730/msar_eyelet_ver02/sn85034375/1883/04/21/ed-1/seq-6/1,Mississippi,8730_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8730_1.txt
1903,8730,2,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1883,4,21,seq-6,ed-1,1,http://localhost:62222/pages/8730/msar_eyelet_ver02/sn85034375/1883/04/21/ed-1/seq-6/1,Mississippi,8730_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8730_2.txt
1904,8730,3,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1883,4,21,seq-6,ed-1,1,http://localhost:62222/pages/8730/msar_eyelet_ver02/sn85034375/1883/04/21/ed-1/seq-6/1,Mississippi,8730_3.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8730_3.txt
1905,8730,4,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1883,4,21,seq-6,ed-1,1,http://localhost:62222/pages/8730/msar_eyelet_ver02/sn85034375/1883/04/21/ed-1/seq-6/1,Mississippi,8730_4.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8730_4.txt
3521,8731,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1882,9,1,seq-2,ed-1,1,http://localhost:62222/pages/8731/whi_lucretia_ver01/sn86086852/1882/09/01/ed-1/seq-2/1,Wisconsin,8731_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8731_0.txt
1251,8732,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1900,12,29,seq-3,ed-1,1,http://localhost:62222/pages/8732/khi_higuchi_ver01/sn82016014/1900/12/29/ed-1/seq-3/1,Kansas,8732_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8732_0.txt
637,8734,0,sn82014511,"The press and tribune (Chicago, Ill.)",1859,11,1,seq-2,ed-1,1,http://localhost:62222/pages/8734/dlc_belmont_ver02/sn82014511/1859/11/01/ed-1/seq-2/1,Illinois,8734_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8734_0.txt
1987,8738,0,sn85053323,"The Neihart herald (Neihart, Mont.)",1894,7,21,seq-3,ed-1,1,http://localhost:62222/pages/8738/mthi_crane_ver01/sn85053323/1894/07/21/ed-1/seq-3/1,Montana,8738_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8738_0.txt
3059,8739,0,sn85038518,"Nashville union and American (Nashville, Tenn...)",1860,9,19,seq-3,ed-1,1,http://localhost:62222/pages/8739/tu_dolly_ver01/sn85038518/1860/09/19/ed-1/seq-3/1,Tennessee,8739_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8739_0.txt
44,8740,0,sn84022960,"The Forrest City times (Forrest City, A...)",1891,1,23,seq-7,ed-1,1,http://localhost:62222/pages/8740/arhi_bulbasaur_ver01/sn84022960/1891/01/23/ed-1/seq-7/1,Arkansas,8740_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8740_0.txt
2767,8741,0,sn84027008,"The daily phoenix (Columbia, S.C.)",1872,1,10,seq-2,ed-1,1,http://localhost:62222/pages/8741/scu_alexiavalentine_ver01/sn84027008/1872/01/10/ed-1/seq-2/1,South Carolina,8741_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8741_0.txt
1269,8742,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1897,7,4,seq-3,ed-1,1,http://localhost:62222/pages/8742/khi_jennison_ver01/sn82014635/1897/07/04/ed-1/seq-3/1,Kansas,8742_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8742_0.txt
889,8744,0,sn85047097,"The Independent (Honolulu, H.I.)",1899,8,14,seq-2,ed-1,1,http://localhost:62222/pages/8744/hihouml_butterfly_ver01/sn85047097/1899/08/14/ed-1/seq-2/1,Hawaii,8744_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/8744_0.txt
